"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","13035","Backend is working","","Sun Apr 19 21:57:11 UTC 2026","passed","Sun Apr 19 21:57:24 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","7769","Booking form is loaded","","Sun Apr 19 21:57:12 UTC 2026","passed","Sun Apr 19 21:57:19 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","0","Can start reserving a room","","Sun Apr 19 21:57:32 UTC 2026","skipped","Sun Apr 19 21:57:32 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","2","All the pictures are loaded","","Sun Apr 19 21:57:11 UTC 2026","skipped","Sun Apr 19 21:57:11 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","12579","Pay online is loading","","Sun Apr 19 21:57:19 UTC 2026","passed","Sun Apr 19 21:57:32 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","16561","1st picture of the 1st card is loaded","","Sun Apr 19 21:57:19 UTC 2026","passed","Sun Apr 19 21:57:36 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","8036","Main page can be opened and loaded","","Sun Apr 19 21:57:11 UTC 2026","passed","Sun Apr 19 21:57:19 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","13665","Pay online is working","","Sun Apr 19 21:57:30 UTC 2026","passed","Sun Apr 19 21:57:43 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","18448","Search results can be opened and displayed","","Sun Apr 19 21:57:11 UTC 2026","passed","Sun Apr 19 21:57:30 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","21409","Search results via API","","Sun Apr 19 21:57:24 UTC 2026","passed","Sun Apr 19 21:57:46 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
