"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","22042","Search results can be opened and displayed","","Sat May 23 22:13:10 UTC 2026","passed","Sat May 23 22:13:32 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","0","Can start reserving a room","","Sat May 23 22:13:32 UTC 2026","skipped","Sat May 23 22:13:32 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","9976","Pay online is loading","","Sat May 23 22:13:18 UTC 2026","passed","Sat May 23 22:13:28 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","16889","Search results via API","","Sat May 23 22:13:21 UTC 2026","passed","Sat May 23 22:13:38 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","10932","Backend is working","","Sat May 23 22:13:10 UTC 2026","passed","Sat May 23 22:13:21 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","6886","Booking form is loaded","","Sat May 23 22:13:11 UTC 2026","passed","Sat May 23 22:13:18 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","11045","Pay online is working","","Sat May 23 22:13:28 UTC 2026","passed","Sat May 23 22:13:39 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","1","All the pictures are loaded","","Sat May 23 22:13:10 UTC 2026","skipped","Sat May 23 22:13:10 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","22908","1st picture of the 1st card is loaded","","Sat May 23 22:14:23 UTC 2026","passed","Sat May 23 22:14:46 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","7147","Main page can be opened and loaded","","Sat May 23 22:13:10 UTC 2026","passed","Sat May 23 22:13:18 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
