"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7325","Main page can be opened and loaded","","Wed Mar 18 20:28:16 UTC 2026","passed","Wed Mar 18 20:28:23 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","1","All the pictures are loaded","","Wed Mar 18 20:28:16 UTC 2026","skipped","Wed Mar 18 20:28:16 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","7087","Booking form is loaded","","Wed Mar 18 20:28:16 UTC 2026","passed","Wed Mar 18 20:28:23 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","7991","Pay online is working","","Wed Mar 18 20:28:30 UTC 2026","passed","Wed Mar 18 20:28:38 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","6639","Pay online is loading","","Wed Mar 18 20:28:23 UTC 2026","passed","Wed Mar 18 20:28:30 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","17918","1st picture of the 1st card is loaded","","Wed Mar 18 20:28:23 UTC 2026","passed","Wed Mar 18 20:28:41 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","11724","Backend is working","","Wed Mar 18 20:28:16 UTC 2026","passed","Wed Mar 18 20:28:28 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","18095","Can start reserving a room","","Wed Mar 18 20:28:36 UTC 2026","passed","Wed Mar 18 20:28:54 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","19757","Search results can be opened and displayed","","Wed Mar 18 20:28:16 UTC 2026","passed","Wed Mar 18 20:28:36 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","18936","Search results via API","","Wed Mar 18 20:28:28 UTC 2026","passed","Wed Mar 18 20:28:47 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
