"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","All the pictures are loaded","","Thu Apr 02 05:55:37 UTC 2026","skipped","Thu Apr 02 05:55:37 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","18146","Search results can be opened and displayed","","Thu Apr 02 05:55:37 UTC 2026","passed","Thu Apr 02 05:55:55 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","9297","Pay online is loading","","Thu Apr 02 05:55:44 UTC 2026","passed","Thu Apr 02 05:55:53 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","15834","Search results via API","","Thu Apr 02 05:55:46 UTC 2026","passed","Thu Apr 02 05:56:02 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","7057","Main page can be opened and loaded","","Thu Apr 02 05:55:37 UTC 2026","passed","Thu Apr 02 05:55:44 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","6743","Booking form is loaded","","Thu Apr 02 05:55:37 UTC 2026","passed","Thu Apr 02 05:55:44 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","15414","Can start reserving a room","","Thu Apr 02 05:55:55 UTC 2026","passed","Thu Apr 02 05:56:10 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","9684","Backend is working","","Thu Apr 02 05:55:37 UTC 2026","passed","Thu Apr 02 05:55:46 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","16547","1st picture of the 1st card is loaded","","Thu Apr 02 05:55:44 UTC 2026","passed","Thu Apr 02 05:56:00 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","9785","Pay online is working","","Thu Apr 02 05:55:53 UTC 2026","passed","Thu Apr 02 05:56:03 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
